id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38083649,Auberge de Charme à 20 minutes de Genève,98510559,Franz,,Hermance,46.30084,6.24391,Private room,250,1,1,2021-11-13,0.68,1,0,1,
38113465,Studio at Eaux vives,289335430,Kash,,Commune de Genève,46.20351,6.15987,Entire home/apt,75,1,4,2021-09-13,0.86,1,0,4,
38132588,Studio Sublet in Geneva Center,184293733,Selcuk,,Commune de Genève,46.19834,6.13395,Entire home/apt,73,60,1,2020-12-18,0.08,2,138,0,
38198198,Joli Attique 2 pièces avec Terasse,213677166,Amandine,,Bardonnex,46.14662,6.13606,Entire home/apt,65,7,8,2020-03-14,0.29,1,0,0,
38225473,DIAMOND appartement au centre de Genève.,215256570,Oscar Ni,,Commune de Genève,46.20022,6.13714,Entire home/apt,172,2,3,2021-10-07,0.11,1,89,1,
38347011,Cozy room,47082856,Daisy,,Chêne-Bougeries,46.2018,6.19399,Private room,38,1,44,2021-12-21,1.57,1,2,2,
38361151,Attique mansardé aux Eaux-Vives,3737690,Philippe,,Commune de Genève,46.20464,6.15596,Entire home/apt,165,4,18,2021-08-18,0.65,28,172,15,
38396480,𝐁𝐞𝐝 𝐰𝐢𝐭𝐡 𝐁𝐫𝐞𝐚𝐤𝐟𝐚𝐬𝐭,56741278,Dimitri,,Commune de Genève,46.20089,6.14782,Private room,80,1,86,2021-12-15,3.10,1,356,31,
38402080,Coliving extra - Room  Private,268163680,Jessica,,Carouge,46.18146,6.12982,Private room,50,1,7,2020-07-23,0.25,3,364,0,
38426767,Cosy appartement in the heart of Plainpalais,9222154,Carme,,Commune de Genève,46.19242,6.14566,Entire home/apt,144,2,3,2021-08-31,0.11,2,53,1,
38458882,coliving - Private Room 2,268163680,Jessica,,Carouge,46.18146,6.12982,Private room,50,1,7,2021-11-04,0.40,3,363,5,
38486498,Beautiful apartment at Gare Cornavin,131147936,Peter,,Commune de Genève,46.2103,6.14333,Entire home/apt,125,4,8,2020-03-06,0.30,1,0,0,
38489321,Beautiful and peaceful studio in Versoix,293499024,Alex,,Versoix,46.2764,6.16064,Entire home/apt,81,1,20,2021-12-05,0.72,1,322,5,
38529059,"Appart moderne , proche gare, aéroport , Nations",33210910,Baba,,Commune de Genève,46.21511,6.13522,Entire home/apt,99,3,14,2021-12-06,0.52,1,28,6,
38539406,Chambre à 12 min. à pieds de l'aéroport et Palexpo,28621349,Ana,,Grand-Saconnex,46.22834,6.11924,Private room,65,1,21,2021-12-20,0.76,1,46,8,
38547173,Apartment near lakeside by the Jet d’Eau,21551956,John,,Commune de Genève,46.20342,6.16666,Entire home/apt,75,3,7,2021-11-07,0.27,1,58,2,
38570077,"Amazing Villa - WHO, WIPO ILO - Palexpo",46143912,Philippe,,Grand-Saconnex,46.23437,6.12555,Entire home/apt,600,2,2,2020-01-20,0.07,26,0,0,
38593068,Geneva Center - Villa 100m2 - Garden & Parking,294489995,Anne,,Commune de Genève,46.19701,6.16866,Entire home/apt,212,4,35,2021-08-28,1.27,1,354,11,
38650532,Luminous double room in the heart of Plainpalais,9222154,Carme,,Commune de Genève,46.19273,6.14505,Private room,98,1,5,2021-10-07,0.18,2,83,1,
38693093,Bienvenue à Genève !,211672410,Martha Cecilia,,Commune de Genève,46.18908,6.15908,Private room,50,5,25,2021-11-12,0.92,1,328,1,
38710306,Chambre équipée à Bernex,255388544,Nat,,Bernex,46.1833,6.0839,Private room,70,1,2,2021-06-05,0.09,1,179,1,
38717240,Superbe appartement de caractère,94462905,Marianne,,Commune de Genève,46.19413,6.14685,Entire home/apt,180,4,2,2021-07-31,0.08,2,36,1,
38722864,Belle Chambre indépendante 25m2 douche/wc privatif,296097913,Annie,,Gy,46.25228,6.2591,Private room,52,5,0,,,1,88,0,
38743517,Bright & Cozy Studio + Balcony,3528377,Marc,,Commune de Genève,46.18946,6.15353,Entire home/apt,89,3,6,2021-06-04,0.22,83,23,1,
38748855,Cosy studio available close to the Lake,160553226,Laura-Ann,,Commune de Genève,46.20601,6.13261,Entire home/apt,250,1,0,,,1,180,0,
38788691,Cosy apartment by the lake,790887,Eviatar,,Commune de Genève,46.21078,6.14969,Entire home/apt,153,3,13,2021-06-23,0.48,1,361,4,
38791432,Spacious room 2min from bus UN/trains _Aéroport,150225854,Catalina,,Commune de Genève,46.21126,6.1403,Private room,72,1,15,2020-03-08,0.56,2,358,0,
38799236,Appartement 2 chambre rue du Rhône a 100m du lac,52899763,Florian,,Commune de Genève,46.2016,6.15532,Entire home/apt,135,1,5,2019-10-31,0.18,6,0,0,
38807359,Avec jardin,296878836,Charles,,Versoix,46.28336,6.16638,Private room,50,1,49,2021-12-04,1.82,1,80,17,
38821988,"Fournisshed Appartment, fontaine jet d'eau view.",80285020,Rodrigo,,Commune de Genève,46.20477,6.15872,Entire home/apt,90,3,13,2021-08-20,0.49,1,107,9,
38840770,"Solar Floatinn, bateau sans permis, zéro émission",20051691,Jean-Luc,,Commune de Genève,46.20919,6.1585,Entire home/apt,490,1,0,,,1,364,0,
38886924,Modern Luxury Studio - Geneva,3528377,Marc,,Chêne-Bougeries,46.20206,6.17927,Entire home/apt,116,2,6,2020-09-30,0.22,83,143,0,
38987196,UN area & near Centre - Large Room with Balcony,298713451,Ann,,Commune de Genève,46.21367,6.13259,Private room,64,4,0,,,1,0,0,
39083845,Magnifique maison familiale et à 5 min du lac,120419472,Bernard,,Collonge-Bellerive,46.24332,6.20131,Entire home/apt,400,6,4,2021-08-21,0.24,1,8,2,
39144163,Appartement trois pièces,109491805,Ivan,,Onex,46.18857,6.10048,Entire home/apt,65,90,2,2019-11-03,0.07,1,86,0,
39183964,Grand 2 pièces atypique au coeur de Genève,81906216,Josselin,,Commune de Genève,46.19864,6.14174,Entire home/apt,100,3,0,,,1,68,0,
39196488,1 chambres 1 sdb privés dans appartement,117322035,Amira,,Chêne-Bougeries,46.20301,6.18398,Private room,68,1,0,,,2,86,0,
39211082,Agréable appartement près du lac,93029470,Lati,,Versoix,46.29053,6.16027,Entire home/apt,220,2,23,2021-11-01,0.86,1,0,3,
39219315,Chambre au centre de Genève,10018557,Lilia,,Commune de Genève,46.20613,6.12569,Private room,55,10,15,2021-12-14,0.57,2,60,4,
39227375,Beautiful room close to the lake in Paquis,3930473,Eliana,,Commune de Genève,46.21347,6.14846,Private room,70,1,0,,,1,168,0,
39234479,"Original appartement  face lac et jet d'eau ,",186559370,Ambers,,Commune de Genève,46.20439,6.15926,Private room,376,2,1,2019-10-12,0.04,2,102,0,
39241336,瓦村北京人之家,103606188,红,,Grand-Saconnex,46.23749,6.10388,Private room,73,1,1,2019-12-07,0.04,1,88,0,
39251150,Cosy Bedroom near Geneva airport & UN & downtown,301310039,Nour,,Grand-Saconnex,46.23688,6.12526,Private room,89,2,5,2020-08-12,0.19,2,364,0,
39252027,Single Room near Geneva Airport & UN org,301310039,Nour,,Grand-Saconnex,46.23787,6.12454,Private room,69,1,15,2021-12-03,0.57,2,352,5,
39268035,Single room Without breakfast,301468067,Marwan,,Commune de Genève,46.20669,6.13893,Private room,69,1,66,2021-11-15,2.63,6,338,23,
39272444,EXOTIC CHAMBRE FACE LAC ET JET D'EAU,186559370,Ambers,,Commune de Genève,46.20442,6.15958,Private room,100,1,2,2020-02-21,0.08,2,357,0,
39287864,Chambre Double avec Salle de Bains Commune,301468067,Marwan,,Commune de Genève,46.20601,6.14046,Private room,79,1,133,2021-12-09,5.62,6,317,79,
39296568,Lake front view modern Villa in Geneva,153193108,Nathalie,,Cologny,46.23182,6.19392,Entire home/apt,250,2,1,2020-01-28,0.04,1,170,0,
39333864,"Spacious, sunny 1-BR Apt close to UN w/ Balcony",1343997,Hollywood,,Commune de Genève,46.21479,6.13263,Entire home/apt,124,30,4,2021-10-09,0.18,1,34,1,
39350716,Cadre magnifique avec terrasse et jardin,287909571,Jon,,Meyrin,46.22704,6.06807,Private room,70,2,16,2021-10-22,0.60,2,304,5,
39351058,Chambre dans appt de 130m2 avec 85m2 de terrasse,175638689,Barbara,,Onex,46.18745,6.10482,Private room,150,1,0,,,1,180,0,
39391081,Beautiful apartment close to the city center,22637525,Kathleen,,Commune de Genève,46.1981,6.16397,Entire home/apt,130,2,14,2021-11-28,0.55,1,0,7,
39417772,Nice room good location and good neighbourhood,302769427,Ben,,Lancy,46.19042,6.11842,Private room,65,5,0,,,1,88,0,
39428721,Beautiful riverside apartment,302856933,Camille,,Commune de Genève,46.20138,6.128,Entire home/apt,65,3,9,2020-01-27,0.34,1,21,0,
39435918,Charming room close to all directions in Geneva,302905883,Sonia,,Vernier,46.22014,6.11213,Private room,61,1,5,2020-03-04,0.19,1,365,0,
39515494,Well located and renovated studio near the lake,273734321,Homenhancement SA,,Commune de Genève,46.21542,6.14853,Entire home/apt,96,4,0,,,124,0,0,
39515994,Renovated studio and well located next to the lake,273734321,Homenhancement SA,,Commune de Genève,46.21355,6.14825,Entire home/apt,96,4,2,2020-07-31,0.11,124,0,0,
39516890,Renovated apartment with air conditioning,273734321,Homenhancement SA,,Carouge,46.18335,6.13879,Entire home/apt,112,20,4,2020-09-23,0.17,124,0,0,
39520256,Renovated and well located apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18348,6.13708,Entire home/apt,112,20,2,2020-09-08,0.12,124,0,0,
39520962,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18267,6.13675,Entire home/apt,112,20,0,,,124,0,0,
39521342,Renovated and well located apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18213,6.13755,Entire home/apt,112,4,1,2019-11-17,0.04,124,0,0,
39521726,Beautiful renovated apartment next to Carouge,273734321,Homenhancement SA,,Carouge,46.18186,6.13839,Entire home/apt,112,4,2,2020-09-18,0.12,124,0,0,
39522104,NEW STUDIO in Eaux Vives (Town center),231989529,Juan David,,Commune de Genève,46.2021,6.1629,Entire home/apt,95,2,0,,,1,20,0,
39527177,Vue panoramique sur le lac Leman,303678912,Arlette,,Versoix,46.29301,6.16348,Private room,78,7,0,,,1,83,0,
39528799,Chambre genevoise,64437915,Zehara,,Commune de Genève,46.21477,6.14686,Private room,79,1,18,2021-12-21,6.67,1,363,18,
39540827,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18383,6.13677,Entire home/apt,112,4,0,,,124,0,0,
39541190,Well located and renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.1838,6.13762,Entire home/apt,112,4,2,2021-02-28,0.12,124,0,1,
39541447,Beautiful renovated apartment next to Carouge,273734321,Homenhancement SA,,Carouge,46.18254,6.139,Entire home/apt,112,4,1,2020-01-26,0.04,124,0,0,
39542571,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18229,6.13865,Entire home/apt,112,4,1,2019-12-08,0.04,124,0,0,
39543690,Brand new apartment close to the lake,273734321,Homenhancement SA,,Commune de Genève,46.21514,6.14665,Entire home/apt,96,4,0,,,124,0,0,
39546428,Brand new apartment near the lake,273734321,Homenhancement SA,,Commune de Genève,46.21365,6.14718,Entire home/apt,96,4,2,2019-11-07,0.08,124,0,0,
39546728,"ONU, OMC, OMS, CICR, UIT Quartier international.",101043424,Vanessa,,Commune de Genève,46.2231,6.14849,Private room,46,3,18,2021-12-20,0.71,1,141,9,
39551384,Brand new apartment near the lake,273734321,Homenhancement SA,,Commune de Genève,46.21535,6.14811,Entire home/apt,96,4,3,2021-08-24,0.61,124,0,3,
39551533,Beautiful renovated apartment near the lake,273734321,Homenhancement SA,,Commune de Genève,46.21364,6.14663,Entire home/apt,96,4,1,2020-06-30,0.06,124,0,0,
39566206,Beautiful renovated apartment close to Carouge,273734321,Homenhancement SA,,Carouge,46.18405,6.1369,Entire home/apt,112,4,2,2020-10-12,0.11,124,0,0,
39568654,Beautiful and renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18212,6.13898,Entire home/apt,112,4,0,,,124,0,0,
39569088,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18322,6.13696,Entire home/apt,112,4,1,2020-06-22,0.05,124,0,0,
39573118,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18239,6.13894,Entire home/apt,112,4,0,,,124,0,0,
39574937,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18353,6.13855,Entire home/apt,112,4,1,2020-06-04,0.05,124,0,0,
39575550,Beautiful renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18968,6.13303,Entire home/apt,112,4,1,2021-02-14,0.09,124,0,1,
39575966,Luminous renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18652,6.13473,Entire home/apt,112,4,1,2020-02-01,0.04,124,0,0,
39576529,Modern renovated apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18349,6.13689,Entire home/apt,112,4,0,,,124,0,0,
39577036,Beautiful luminous apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18449,6.13663,Entire home/apt,112,4,0,,,124,0,0,
39577628,Beautiful and luminous apartment near Carouge,273734321,Homenhancement SA,,Carouge,46.18275,6.13827,Entire home/apt,112,4,0,,,124,0,0,
39577845,Beautiful modern and luminous studio near Carouge,273734321,Homenhancement SA,,Carouge,46.18665,6.13414,Entire home/apt,112,4,0,,,124,0,0,
39620697,Appartement cosy plainpalais,304443230,Jeremie,,Commune de Genève,46.19648,6.13748,Entire home/apt,80,20,0,,,1,0,0,
39621518,Chambre individuelle avec douche et WC,301468067,Marwan,,Commune de Genève,46.20509,6.13971,Private room,77,1,3,2020-06-22,0.13,6,1,0,
39621539,Chambre double avec douche et WC,301468067,Marwan,,Commune de Genève,46.20674,6.14115,Private room,90,1,8,2021-10-10,0.52,6,349,7,
39633407,Beautiful Artist Apartment,52083699,Ariane,,Commune de Genève,46.19886,6.16602,Entire home/apt,260,3,0,,,2,365,0,
39661332,"Cosy home on top floor, very central & quiet, 58m2",22566928,Nuno,,Commune de Genève,46.21743,6.11939,Entire home/apt,85,2,42,2021-01-04,1.61,1,0,1,
39661483,Nice apartment in Center Geneva,39657796,Ilirian,,Commune de Genève,46.20257,6.1648,Entire home/apt,100,7,0,,,1,0,0,
39712844,Soleil couchant uniquement pour femmes,9140920,Nese,,Grand-Saconnex,46.22748,6.12013,Private room,50,3,1,2019-12-05,0.04,1,38,0,
39720595,Villa très confortable et chaleureuse.,43844545,Reginald,,Puplinge,46.20275,6.22431,Private room,70,4,0,,,1,364,0,
39748099,Home Sweet Home,264978361,Piedade,,Bernex,46.17245,6.05524,Private room,70,2,0,,,1,88,0,
39810160,"Chambre ""Léman"" chez Isabelle et Gérard",82116287,Gérard,,Plan-les-Ouates,46.16696,6.12666,Private room,47,2,4,2021-10-30,0.16,1,2,1,
39811762,Chambre étudiant(e) dans une maison (6 mois/plus),246148755,Thibault,,Onex,46.18291,6.09974,Private room,800,180,0,,,1,362,0,
39904657,Bel Appartement dans quartier résidentiel,28768692,Narjes,,Cologny,46.21289,6.19005,Entire home/apt,270,3,1,2021-08-08,0.21,1,83,1,
39913554,Cosy Studio in Geneva Old Town,3528377,Marc,,Commune de Genève,46.20151,6.14927,Entire home/apt,101,2,0,,,83,11,0,
39920502,Grande Chambre équipée dans appartement,79958092,Laureano,,Bardonnex,46.14342,6.13678,Private room,45,14,0,,,1,363,0,
39954058,Nice apartment near the airport,308024939,Orhan,,Meyrin,46.23092,6.07675,Entire home/apt,73,2,1,2021-02-07,0.09,1,179,1,
39960841,Chambre décorée avec simplicité,90172648,Raymonde,,Grand-Saconnex,46.23601,6.1257,Private room,57,4,27,2020-03-06,1.05,1,285,0,
39961295,Beautiful two bedrooms apartment in Florissant,273734321,Homenhancement SA,,Commune de Genève,46.1916,6.16392,Entire home/apt,196,4,3,2019-12-07,0.12,124,0,0,
40026248,Executive Studio - Geneva Heart,3528377,Marc,,Commune de Genève,46.20367,6.13851,Entire home/apt,98,1,40,2021-12-03,1.57,83,151,24,
40028839,au calme proche du centre ville,308724280,Marcia,,Lancy,46.18933,6.12038,Private room,70,1,1,2019-11-21,0.04,1,177,0,
40030021,Cosy & peaceful apartment in the centre of Geneva,308730896,Marco,,Commune de Genève,46.20393,6.13223,Entire home/apt,112,2,15,2020-08-14,0.58,1,9,0,
40048695,Cosy Apartment close airport Geneva,10013740,Andréa,,Meyrin,46.22964,6.07699,Entire home/apt,100,2,5,2020-01-03,0.20,1,53,0,
40054107,Beautiful apt - 10 min walk to UN & train station,32044564,Rosanne,,Commune de Genève,46.21612,6.13418,Entire home/apt,88,2,0,,,1,0,0,
40062171,Chambre très calme dans appartement proche Nations,59897623,Coline,,Commune de Genève,46.21811,6.1469,Private room,80,1,3,2021-10-07,0.12,2,362,1,
40081812,Furnished and equipped Studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19408,6.15441,Entire home/apt,104,28,0,,,124,0,0,
40082451,Au calme proche centre ville il,308751034,Marcia,,Lancy,46.18777,6.12215,Private room,75,1,0,,,1,89,0,
40088245,Belle chambre-salon de 25 m2 au cœur de Genève,21309970,Ben,,Commune de Genève,46.18877,6.14512,Private room,52,20,4,2021-08-31,0.16,1,53,1,
40100994,Fully equipped and functional studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19566,6.15507,Entire home/apt,104,28,2,2020-04-01,0.08,124,0,0,
40109394,Chambre Spacieuse-Appartement Moderne-Plein Coeur,8603479,Max&Ivan,,Commune de Genève,46.21236,6.14961,Private room,90,2,13,2021-12-12,0.51,1,171,7,
40124023,Grande chambre meublée au coeur de Genève,102878018,Léna,,Commune de Genève,46.20595,6.14323,Private room,80,30,1,2019-12-29,0.04,2,300,0,
40130142,"3 Chambres, Calme, Jardin",46143912,Philippe,,Vernier,46.19935,6.09299,Entire home/apt,130,2,4,2020-03-14,0.17,26,0,0,
40133645,"Moderne, Calme et Lumineux",46143912,Philippe,,Lancy,46.17513,6.12011,Entire home/apt,120,2,5,2021-10-02,0.38,26,64,3,
40149499,Maison avec beaucoup de cachet proche lac,5414407,Zahia Et Jean-Sebastien,,Collonge-Bellerive,46.24353,6.19919,Entire home/apt,386,7,1,2021-07-31,0.20,1,5,1,
40196577,"3 BDR - UNO, WHO, ILO",46143912,Philippe,,Commune de Genève,46.20544,6.14385,Entire home/apt,200,2,12,2020-07-19,0.48,26,0,0,
40205372,Cozy and peaceful studio with big terrace,10436447,Lucia,,Commune de Genève,46.21717,6.13643,Entire home/apt,76,4,1,2019-11-20,0.04,1,0,0,
40218129,"Maison, Piscine, 3 Chambres",46143912,Philippe,,Plan-les-Ouates,46.16669,6.13542,Entire home/apt,200,2,2,2020-03-06,0.09,26,0,0,
40232524,Petit appartement cosy au centre de Carouge,17768885,Naira,,Carouge,46.18019,6.13898,Entire home/apt,79,2,8,2021-11-28,0.81,1,116,8,
40243675,Charmant 2 pièces dans villa-Proche Genève/Annecy,3468127,Sandra,,Troinex,46.14996,6.16172,Entire home/apt,83,2,0,,,1,269,0,
40246994,Nice Studio + Balcony - Eaux-Vives,3528377,Marc,,Commune de Genève,46.2024,6.16445,Entire home/apt,148,3,25,2021-12-11,1.03,83,83,13,
40272787,Fully equipped and functional studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.1935,6.15558,Entire home/apt,104,28,4,2020-06-17,0.16,124,0,0,
40277898,Brand new apartment near the trainstation and lake,273734321,Homenhancement SA,,Commune de Genève,46.21522,6.14714,Entire home/apt,96,4,1,2020-08-15,0.06,124,0,0,
40280255,Renovated and equipped 1 Bedroom apartment,273734321,Homenhancement SA,,Commune de Genève,46.19376,6.15383,Entire home/apt,141,28,0,,,124,0,0,
40303040,Fully equipped and functional studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19422,6.15395,Entire home/apt,104,28,0,,,124,0,0,
40345424,NEW: LARGE BRIGHT STUDIO - QUIET RESIDENTIAL AREA,132425077,Germain,,Commune de Genève,46.19692,6.15947,Entire home/apt,86,6,2,2021-12-13,1.03,1,38,2,
40347739,Cozy and spacious apartment in Geneva center,21017042,Yun,,Commune de Genève,46.20693,6.12803,Entire home/apt,180,5,5,2021-03-15,0.21,1,0,2,
40362622,"Train Station, 5th floor, 1 bedroom",46143912,Philippe,,Commune de Genève,46.20633,6.13806,Entire home/apt,100,2,1,2020-02-01,0.04,26,0,0,
40435591,Grande chambre individuelle au centre de Genève,295605441,Moïra,,Commune de Genève,46.202,6.13871,Private room,100,1,1,2020-01-01,0.04,1,88,0,
40443064,Fully equipped and functional studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19369,6.15502,Entire home/apt,108,28,1,2021-04-23,0.12,124,0,1,
40443949,"✮Free Parking✮ Budget Apartment for 4, 15' to DT!",207112350,Airhosted,,Lancy,46.19572,6.12231,Entire home/apt,77,2,30,2021-11-14,1.28,4,73,15,
40445945,Double room for family friendly business traveller,22351537,Justine,,Thônex,46.18477,6.19308,Private room,50,1,22,2021-12-03,0.94,3,364,4,
40459309,Spacious 2 Bedrooms apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19528,6.15367,Entire home/apt,188,28,0,,,124,0,0,
40459462,Bel appartement dans le centre de Genève,143140297,Manal,,Commune de Genève,46.20163,6.15309,Entire home/apt,208,1,0,,,1,90,0,
40497395,Appartement nouveau de 55m2 avec terrasse.,99407489,Milo,,Commune de Genève,46.19572,6.16715,Entire home/apt,180,1,14,2020-07-31,0.56,1,364,0,
40519794,Lovely sunny apartment in the heart of Geneva.,79534067,Melanie,,Commune de Genève,46.19972,6.16508,Entire home/apt,180,7,2,2021-10-02,0.23,1,83,2,
40522503,Maison Mitoyenne dans quartier résidentiel,22351537,Justine,,Thônex,46.19379,6.20381,Entire home/apt,123,1,0,,,3,0,0,
40524836,Quartier  L’ONU,313726944,Wellijhon,,Commune de Genève,46.22039,6.14773,Entire home/apt,110,2,51,2021-12-10,2.10,1,214,23,
40525699,BIG ROOM CHALET - GENEVA CITY - AEROPORT,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23478,6.126,Private room,160,1,0,,,7,82,0,
40528105,MEDIUM ROOM NEW-YORK - GENEVA CITY - AEROPORT,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.2349,6.12558,Private room,89,1,1,2019-12-13,0.04,7,82,0,
40528932,SMALL ROOM DREAM - GENEVA CITY - AEROPORT,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23465,6.1245,Private room,89,1,0,,,7,82,0,
40551921,Bedroom near UN with park view,78864212,Hannah,,Commune de Genève,46.21614,6.1286,Private room,50,2,83,2021-12-21,3.31,1,206,21,
40582798,Newly renovated cozy studio for two,19438758,George,,Chêne-Bougeries,46.19755,6.17773,Entire home/apt,102,1,112,2021-12-16,4.59,4,161,58,
40585341,Studio lumineux avec vue sur le lac de Genève,53501809,Magali,,Commune de Genève,46.21445,6.14937,Entire home/apt,99,2,7,2021-11-01,0.30,1,164,2,
40606539,Penthouse heart of Geneva with Private Rooftop,27633380,Konstantina,,Commune de Genève,46.21059,6.14568,Entire home/apt,275,2,1,2020-01-02,0.04,2,345,0,
40615768,"Spacious and luminous apartment, 3 BR",2086453,Ruta,,Grand-Saconnex,46.2276,6.12494,Entire home/apt,170,4,3,2021-08-21,0.12,1,0,1,
40616210,APPARTEMENT F4 PROCHE DE GENEVE,44058580,Angelo,,Hermance,46.30233,6.2463,Entire home/apt,166,2,0,,,1,92,0,
40616841,Private room with a balcony in a shared apartment,89834707,Canan,,Commune de Genève,46.18942,6.15653,Private room,65,1,5,2021-10-22,0.22,1,364,3,
40650990,Very central Geneva,315265741,Alistair,,Commune de Genève,46.19946,6.13883,Private room,100,1,3,2019-12-09,0.12,1,365,0,
40696760,Chambre Geneve,67707795,Maxime,,Commune de Genève,46.21882,6.13412,Private room,55,7,0,,,1,83,0,
40718209,High standing apartment - Place du Bourg de Four,94673785,Nicolas,,Commune de Genève,46.20157,6.14992,Entire home/apt,207,1,12,2021-10-27,0.50,4,1,9,
40740809,Modern Studio-Appartement,210159764,Toine,,Vernier,46.19508,6.09627,Entire home/apt,120,2,0,,,1,361,0,
40769521,Appartement dans belle villa contemporaine,74759057,Beatriz,,Thônex,46.1987,6.20497,Entire home/apt,300,2,0,,,2,179,0,
40776710,"✮Free Parking✮ Apt with terrace for 6, 15' to DT!",207112350,Airhosted,,Lancy,46.19508,6.12193,Entire home/apt,109,3,46,2021-11-14,1.88,4,84,18,
40776782,"✮Free Parking✮ Business Apt for 6, 15' to DT!",207112350,Airhosted,,Lancy,46.19422,6.12106,Entire home/apt,124,2,37,2021-12-20,1.52,4,85,20,
40830662,Maison calme,74759057,Beatriz,,Thônex,46.19793,6.20488,Entire home/apt,350,2,0,,,2,179,0,
40837539,Charming large room in exclusive area,317777761,Isa,,Commune de Genève,46.22515,6.13193,Private room,110,3,1,2020-03-05,0.05,2,90,0,
40855031,The Hamlet - Townhouse 17,3111534,The Hamlet,,Commune de Genève,46.19832,6.14851,Entire home/apt,550,3,0,,,15,0,0,
40856230,The Hamlet - Townhouse 16,3111534,The Hamlet,,Commune de Genève,46.19829,6.15034,Entire home/apt,647,3,0,,,15,18,0,
40857776,The Hamlet - Townhouse 18,3111534,The Hamlet,,Commune de Genève,46.20043,6.14903,Entire home/apt,647,3,0,,,15,0,0,
40877122,The Hamlet - Townhouse 22,3111534,The Hamlet,,Commune de Genève,46.19975,6.15045,Entire home/apt,647,3,0,,,15,0,0,
40877891,The Hamlet - Townhouse 21,3111534,The Hamlet,,Commune de Genève,46.19882,6.15038,Entire home/apt,873,3,0,,,15,0,0,
40878718,The Hamlet - Townhouse 24,3111534,The Hamlet,,Commune de Genève,46.19843,6.14844,Entire home/apt,951,3,0,,,15,0,0,
40884209,Appartement design au cœur de Genève,318358487,Paul,,Commune de Genève,46.21216,6.12536,Entire home/apt,110,3,4,2020-08-30,0.18,1,0,0,
40909296,Very central cozy apartment in a pedestrian street,4399609,Alexandre,,Commune de Genève,46.2071,6.14375,Entire home/apt,78,21,1,2020-07-18,0.06,1,90,0,
40934989,Beautiful and furnished studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19572,6.15353,Entire home/apt,98,28,0,,,124,0,0,
40936126,Entirely renovated 3 bedrooms apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.1944,6.15336,Entire home/apt,204,28,0,,,124,0,0,
40936790,Fully furnished studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19432,6.15327,Entire home/apt,104,28,0,,,124,0,0,
40937292,Fully furnished and renovated studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19382,6.15493,Entire home/apt,104,28,0,,,124,0,0,
40940208,Central 3room apartment in Geneva,279330963,Olga,,Commune de Genève,46.21933,6.14079,Entire home/apt,99,5,1,2020-08-08,0.06,1,0,0,
40956911,Fully equipped and well located studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19366,6.15346,Entire home/apt,104,28,0,,,124,0,0,
40957230,Beautiful 2 Bedrooms apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19587,6.15308,Entire home/apt,188,28,0,,,124,0,0,
40957650,Beautiful renovated 2 bedroom apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19585,6.15513,Entire home/apt,204,28,2,2021-01-20,0.12,124,0,1,
40959686,Renovated and fully equipped studio in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19455,6.15366,Entire home/apt,108,28,0,,,124,0,0,
40960110,Cozy and renovated 2 Bedrooms apartment in Champel,273734321,Homenhancement SA,,Commune de Genève,46.19522,6.15524,Entire home/apt,204,28,2,2021-04-23,0.09,124,0,1,
